id,polarity,text,pos,neg,neu,sum,exclamation_freq,question_freq,uppercase_freq,word_count,char_count
t2168,positive,I would use ! to get everything with tag just do : to get the value inside of span you could do : there be ton of differnt method of get the informaton you need Good Luck hope this help !,3,-1,1,3,0.04878048780487805,0.0,0.016042780748663103,41,187
t2169,negative,"be not generic , so your code be effectively : at that point be it clear why you need the cast ? ( not that the cast will really anything at execution time , of course ... ) you be not call which be what you really want to be do , effectively . it be just another case of Java generic be a bit of a pain :(",1,-5,-1,-5,0.0,0.014492753623188406,0.0032679738562091504,69,306
t2170,neutral,"uh , Fire Lancer , read the doc . "" example # 2 array_filter ( ) without callback """,1,-1,0,0,0.0,0.0,0.024096385542168676,19,83
t2171,positive,"that look like a really excellent article , thank for link it . :) where be you get stick ? do your logfile show attempt to access the mobile content ? if you add some logging to your browser detection , can you tell when the Opera Mini emulator be connect vs when a desktop browser connect ?",5,-1,1,5,0.0,0.05172413793103448,0.00684931506849315,58,292
t2172,neutral,"the A in XAMPP stand for Apache . if you do not have a extremely good reason to use IIS , do not use it !",1,-4,-1,-4,0.038461538461538464,0.0,0.09523809523809523,26,105
t2174,positive,"Excellent Answer , thank you !",2,-1,1,2,0.16666666666666666,0.0,0.06666666666666667,6,30
t2175,negative,Gah . parse html with regexe . horrible horrible horrible .,1,-4,-1,-4,0.0,0.0,0.01694915254237288,11,59
t2176,negative,"I be currently workin on a visual studio online host project that use git for version control and have run into a problem with the team explorer menu . all of my collegue get this view when connect to the project : but on my machine , I m miss the tile / button and have to right click the current branch , choose manage branch and from there , select Changes / unsynce commit to handle my code which be extremely annoying . I m use Visual Studio 2013 Ultimate for this project , but I also have VS2012 instal .",1,-5,-1,-5,0.0,0.0,0.019569471624266144,102,511
t2177,positive,aaaaawesome ! ! ! ! thank a lot,2,-1,1,2,0.5,0.0,0.0,8,31
t2178,positive,"I have just read and I really love to the question . naturally , an interesting question pop in my head ... how to add my own event ( of my own application ) in the Control Panel - > Sounds and Audio Devices - > Sounds - > Program event ? and another related question , that I suppose should be answer here as well be ... how do I play those sound specify in the Control Panel , when the event in my application occur ?",4,-1,1,4,0.0,0.022727272727272728,0.031026252983293555,88,419
t2181,positive,I would be interested to hear how this work out . you be very brave :),2,-1,1,2,0.0,0.0,0.014285714285714285,16,70
t2185,neutral,< @user > a lot have happen in nearly 6 year : < link >,1,-1,0,0,0.0,0.0,0.0,15,55
t2186,negative,yes . you make I sad :(,1,-5,-1,-5,0.0,0.0,0.043478260869565216,7,23
t2187,neutral,"short answer : no , there be no way for your application to be aware ( for instance with an event that be raise ) that its host process have be brutally kill .",1,-1,0,0,0.0,0.0,0.0,34,159
t2188,negative,never be this frustrated before ... I hate uis ! will have to deal with they one day,1,-4,-1,-4,0.05555555555555555,0.0,0.011904761904761904,18,84
t2190,positive,"wow , awesome ! never know this . thank again !",3,-1,1,3,0.18181818181818182,0.0,0.0,11,47
t2191,negative,"tool to automate alteration of markup code for any objective be a horribly frightful proposition . simply write your code correctly the first time . if you have archaic code then it likely have many other problem in addition to seo , and automatically impose global change can expose problem you may not be prepare to address .",1,-5,-1,-5,0.0,0.0,0.0,58,327
t2194,neutral,"also , you might find that be able to cast our variable make work with event in Dart bliss .",1,-1,0,0,0.0,0.0,0.010869565217391304,20,92
t2195,positive,"excellent question , thank !",2,-1,1,2,0.2,0.0,0.0,5,28
t2196,neutral,"I do not think there be a native way to do this ( ) . but you can do it naively ( this will be efficient , but be a pain to write ! ):",1,-4,-1,-4,0.02857142857142857,0.0,0.007462686567164179,35,134
t2197,neutral,what possible enhancement can be make in the Basic Radix Sort Algorithm ?,1,-1,0,0,0.0,0.07692307692307693,0.0547945205479452,13,73
t2198,positive,< @user > no worry !,1,-3,-1,-3,0.16666666666666666,0.0,0.0,6,20
t2199,positive,+1 for actually * answer * the question .,1,-1,0,0,0.0,0.0,0.0,9,41
t2201,negative,a copy of an infinitely long string terrify I !,1,-1,0,0,0.1,0.0,0.02127659574468085,10,47
t2202,negative,"after instal a lot of app , and build a few myself , I be sure many people have be wonder about this . if I be look through my sd card it look absolutely horrible , and its really hard to find folder that be mine for put music / video / picture in between all the folder for different application . be there any convention here that we , the developer , should try to put their app into one base folder or have Google forgot about this completely ?",1,-4,-1,-4,0.0,0.010869565217391304,0.006696428571428571,92,448
t2207,negative,"my nslog message no long show up in my Debug Area . anyone have an idea how the could have happen ? I can hit command-7 to bring of a list of log in the left pane , select the late one and view it in my editor window , but it be extremely annoying compare to have the console output in the debug area .",1,-5,-1,-5,0.0,0.015151515151515152,0.009933774834437087,66,302
t2208,neutral,so could you swap 2 user 's password by move the password hash in that file ?,1,-1,0,0,0.0,0.058823529411764705,0.0,17,77
t2209,negative,could you break this down for I ? this look scary :O,1,-4,-1,-4,0.0,0.08333333333333333,0.038461538461538464,12,52
t2210,neutral,then what should you do ?,1,-1,0,0,0.0,0.16666666666666666,0.0,6,25
t2211,neutral,I be a complete newbie to C++ . can somebody explain to I how this work ?,1,-1,0,0,0.0,0.058823529411764705,0.0410958904109589,17,73
t2212,positive,"no worry , his answer be much well !",1,-3,-1,-3,0.1111111111111111,0.0,0.0,9,36
t2213,neutral,which d ? there be at least a few d ' around,1,-1,0,0,0.0,0.08333333333333333,0.0,12,44
t2214,positive,"excellent , thank ! this be very useful to I .",2,-1,1,2,0.09090909090909091,0.0,0.021739130434782608,11,46
t2215,positive,"excellent , thank for that !",2,-1,1,2,0.16666666666666666,0.0,0.0,6,28
t2217,negative,instead of load everything which be neither possible nor really desirable I would use a slide window instead - when you reach a certain maximum list size ( say i.e. 300 item ) you automatically remove the top 100 item when you add the next 100 item to the bottom . if you scroll just right after the update this should not even be noticeable by your user .,1,-1,0,0,0.0,0.0,0.0028089887640449437,69,356
t2218,negative,hate ghost comment ! :(,1,-2,-1,-2,0.2,0.0,0.0,5,23
t2219,negative,"here be my PHP code .. .. I be extremely crappy with my JavaScript code , could someone help I convert this ? I basically want to convert a variable such as "" marine - heavy "" to "" Marine ( heavy ) "" .",1,-1,0,0,0.0,0.022222222222222223,0.04477611940298507,45,201
t2220,negative,"I really hate to answer my own question but I find the problem and the report be open as of right now . I only come across this by chance but it seem to work . I change the setting of Display on SharePoint Site to do not display . I never notice that option before so I give it a try . SharePoint be on the laptop which I do not know at the time and I know nothing about it , but at least it show on the screen now .",1,-5,-1,-5,0.0,0.0,0.03365384615384615,93,416
t2221,positive,"I be use as templating engine and I be really love it . however , now I have run in a situation which definitely mustbe accomplishable in a simple way than I have find . what I have right now be this : what I be look for be something more like this : be there a way to accomplish this which I have not see yet ? if I need to create my own extension , how can I access myVar within the test function ? thank for your help !",4,-1,1,4,0.010869565217391304,0.021739130434782608,0.023696682464454975,92,422
t2222,positive,excellent ! just what I need !,1,-1,0,0,0.2857142857142857,0.0,0.03333333333333333,7,30
t2223,neutral,"yes , GridBagLayout be really painful . but it be still powerful . in many case , you can not escape from it . let check this tiny utility to see it it ease your pain",2,-4,-1,-3,0.0,0.0,0.018072289156626505,36,166
t2224,neutral,try use a instead . I do not think HashMaps guarantee order . output,1,-1,0,0,0.0,0.0,0.04411764705882353,14,68
t2226,positive,"excellent ! thank you so much for the thorough explanation , and for provide the demo . so ` eval ( ) ` allow you to access the value store in each variable . this be handy if you want the name of your variable to itself be store in a variable . handy ! you do an excellent job explaining . gold star for you . :)",4,-1,1,4,0.029411764705882353,0.0,0.0,68,313
t2228,neutral,if you be really worried to know user 's Browser Info then you need to determine the Browser and pass that to action .. look at,1,-1,0,0,0.0,0.0,0.023622047244094488,26,127
t2229,positive,wow - excellent ! how do you find this age old question ? :),4,-1,1,4,0.07142857142857142,0.07142857142857142,0.0,14,60
t2230,neutral,see < link >,1,-1,0,0,0.0,0.0,0.0,4,12
t2232,neutral,how to increase the distance between the text and the check box in flex ?,1,-1,0,0,0.0,0.06666666666666667,0.0,15,73
t2233,positive,this be excellent ! :),5,-1,1,5,0.2,0.0,0.0,5,22
t2235,neutral,"the above solution work , but not for the late version of Gradle .",1,-1,0,0,0.0,0.0,0.015151515151515152,14,66
t2236,neutral,"hi I be develop an android app a musicplayer . it work well except when you hit back key of your phone . it keep play song in back ground which be very desirable , but when you open the application again to pause or stop it do not work . I guess a new instance of the application be create on open the app again . I do not want to create a new instance I want to open the old one to stop it . I hope I be clear . be there any way to do this .",1,-1,0,0,0.0,0.0,0.013574660633484163,101,442
t2237,positive,"excellent , thank very much !",2,-1,1,2,0.16666666666666666,0.0,0.0,6,29
t2238,negative,"in python 's the follow minimal working example below draw correctly to the screen , and to the . in the resulting however , the edge line be still draw . how can I fix this ? png result PDF result while it seem trivial , it become extremely problematic when you stack 200 plot , all you see be an ugly mess of black !",1,-3,-1,-3,0.015151515151515152,0.015151515151515152,0.012578616352201259,66,318
t2239,negative,I get it .. this be incredibly silly question ! static mean I just access it directly from without use it from the instance .,1,-4,-1,-4,0.04,0.0,0.016,25,125
t2240,negative,that be terrible :(,1,-4,-1,-4,0.0,0.0,0.0,4,19
t2241,neutral,prune they .,1,-1,0,0,0.0,0.0,0.0,3,12
t2242,negative,"what be that downvote ? it be real and valid question , and I hate DRM too !",1,-4,-1,-4,0.05555555555555555,0.05555555555555555,0.05263157894736842,18,76
t2248,negative,"you should never , ever use . it get really really slow as the size of table grow . instead you should . in case you have irrational fear of learning , here be there solution which would do what you ask for :",1,-4,-1,-4,0.0,0.0,0.0,44,208
t2250,negative,"to my limited knowledge , in Android , any activity must belong to a give process . however , the book say : "" the activity life cycle be not tie to the process life cycle . "" that be to say , even if the process have be completely kill , its activity can still be alive ! what make I confused be : because the input handler of an activity be bind to the process . if the process have be kill , how do its activity react to the user 's input ?",1,-2,-1,-2,0.010416666666666666,0.010416666666666666,0.004514672686230248,96,443
t2251,negative,"do anybody have a simple code to display a list ( list view ? ) of all the app instal on a phone , and have the user open one when click ? or even an App drawer . I just need a way to have the user open all of their app . I have try search for tutorial , but could not find any , and I download the example home from Android , but I absolutely hate look through code and dig out what I want .",1,-5,-1,-5,0.0,0.022222222222222223,0.017857142857142856,90,392
t2252,negative,"I would guess it be do basic sanity check ( i.e. should anything have change ) - to prevent unexpected source code change ( I hate it when open a file can cause side - effect - I be look at you , DBML ! ) . on a side note , to force serialization generally ( I do not think it will apply due to the above ): the and be a convention use by the framework .",1,-4,-1,-4,0.012658227848101266,0.0,0.022598870056497175,79,354
t2253,positive,"after some test I find a fast solution , you can add in top of your index page : it work very fine :)",5,-1,1,5,0.0,0.0,0.009900990099009901,24,101
t2254,neutral,do not work in Symfony 1.0,1,-1,0,0,0.0,0.0,0.038461538461538464,6,26
t2255,negative,:( :( :( :( :( :(,1,-5,-1,-5,0.0,0.0,0.0,6,17
t2256,positive,excellent question ! I can not figure this out either . please post the answer here if you figure it out .,1,-1,0,0,0.045454545454545456,0.0,0.009433962264150943,22,106
t2257,positive,"John , your solution be absolutely awesome ! but , just to share , I have be use this method above until I see your ideia . so , it seem not to be the good solution for this , but for sure it be a way around .",4,-2,1,3,0.02040816326530612,0.0,0.014354066985645933,49,209
t2260,positive,"no worry , just run some test and see what fit well your usecase !",1,-3,-1,-3,0.06666666666666667,0.0,0.0,15,66
t2262,neutral,I answer this a couple of day ago :,1,-1,0,0,0.0,0.0,0.02857142857142857,9,35
t2264,negative,"I m off to bed , maybe fresh eye will spot it .",1,-1,0,0,0.0,0.0,0.02127659574468085,13,47
t2266,positive,"I would like to get back all the option select of a multiple select when I submit my form . like : use somthe like that : and get an array with all the value select like [ ' 2','3 ' ] all that , without jQuery and in js or php be fine :) thx !",4,-1,1,4,0.017543859649122806,0.0,0.012345679012345678,57,243
t2267,neutral,"the clue be : if you actualy have define the table , then you have suffer the major ( probably only ! ) sqlite gotcha . if the database file do not exit it will quietly create an empty database for you . double check you file path and look for a new empty sq3 file appear in your directory .",1,-4,-1,-4,0.01639344262295082,0.0,0.0,61,291
t2271,positive,"I have discover a mode in , where I can instantly change all same variable . when I be in this mode I get a box around the same variable and I can change one and instantly all other change . I do not know how to enter this mode "" by will "" , I just enter it "" randomly "" . therefore , I really appreciate your suggestion , how to enter this mode , because it be extremely useful to I ! PS . : I be use no plugin , just a plain new eclipse installation with java !",3,-1,1,3,0.019417475728155338,0.0,0.02591792656587473,103,463
t2274,neutral,can library under GPL be use in the commercial software ? how about lgpl ?,1,-1,0,0,0.0,0.13333333333333333,0.04054054054054054,15,74
t2275,neutral,try to add the complete fail message in the question !,1,-2,-1,-2,0.09090909090909091,0.0,0.0,11,54
t2278,negative,"it seem very tedious ! I have a nine table join to join together , where two of the table be a inner join and the rest 6 be leave outer join . be it doable in entity ?",1,-1,0,0,0.02564102564102564,0.02564102564102564,0.005988023952095809,39,167
t2279,neutral,"not woke at macvim , and not support pathogen",1,-1,0,0,0.0,0.0,0.0,9,45
t2283,neutral,I can confirm that this work .,1,-1,0,0,0.0,0.0,0.03333333333333333,7,30
t2286,negative,I be afraid I give up and switch to django instead !,1,-4,-1,-4,0.08333333333333333,0.0,0.038461538461538464,12,52
t2288,neutral,you can run to get the total number of contact . another solution -,1,-1,0,0,0.0,0.0,0.0,14,67
t2289,neutral,"since that link could break , you may want to copy the relevant info into your answer .",1,-1,0,0,0.0,0.0,0.0,18,87
t2291,negative,< @user > I edit my answer . I really hate IE !,1,-5,-1,-5,0.07692307692307693,0.0,0.0851063829787234,13,47
t2293,negative,"I be refer to this behaviour : ( Windows do not include the mouse cursor in the screen shot , I be hover on the uppermost ( + ) here . ) I find this incredibly annoying in some case , especially with large method . in , I have both checkboxe blank .",1,-5,-1,-5,0.0,0.0,0.020080321285140562,54,249
t2295,negative,I use multiple request - batch of 10 . I do not want to anger the Api !,1,-1,0,0,0.05555555555555555,0.0,0.04225352112676056,18,71
t2296,positive,excellent in my case use the following code Thanks ! !,2,-1,1,2,0.18181818181818182,0.0,0.018518518518518517,11,54
t2297,negative,"I get very angry with Oracle today after read lot of editable TableView solution involve setoneditcommit , which be just not the right way it should be do . follow be a much well and simple solution I find after dig the JavaFX source :",1,-5,-1,-5,0.0,0.0,0.03404255319148936,45,235
t2299,neutral,"also , you need to use ` $ ( this ) ` instead of just ` this `",1,-1,0,0,0.0,0.0,0.0,18,62
t2300,negative,"still no go , I be afraid :/ this do not remove ' < link > from the url .",1,-4,-1,-4,0.0,0.0,0.0136986301369863,20,73
t2302,positive,"excellent , thank much !",2,-1,1,2,0.2,0.0,0.0,5,24
t2303,negative,I be have the exact same problem ! incredibly annoying !,1,-5,-1,-5,0.18181818181818182,0.0,0.017857142857142856,11,56
t2304,neutral,perhaps you have not set up the terminal setting follow the step below : open terminal go to your folder where you want to install cocos2d write cocos2d will install successfully enjoy Programming ! !,3,-1,1,3,0.05714285714285714,0.0,0.005,35,200
t2305,neutral,what NSMutableArray method correspond to these Javascript Array method ?,1,-1,0,0,0.0,0.1,0.08333333333333333,10,72
t2306,neutral,"this be by design - & be usually a desirable outcome ! linq - to - SQL insert child object to preserve relational integrity . if you can turn that off somehow , the next obvious solution be to remove the relationship . this be not an ideal suggestion but it will work . now A do not have a ClassB object , and hence the Insert statement will not insert your B.",1,-1,0,0,0.0136986301369863,0.0,0.022222222222222223,73,360
t2307,neutral,you should be able to set an expectation on and then call directly .,1,-1,0,0,0.0,0.0,0.0,14,68
t2308,neutral,$ row be blank after the query,1,-1,0,0,0.0,0.0,0.0,7,30
t2312,neutral,"I have never come across native support for this ( although that would be pretty awesome ) , but there * might * be a plugin ( or you could write it yourself ! ) .",3,-1,1,3,0.027777777777777776,0.0,0.006134969325153374,36,163
t2313,positive,"excellent , thank !",2,-1,1,2,0.25,0.0,0.0,4,19
t2314,positive,"thank you for the excellent answer ! < @user > be correct : it be indeed a case of memory fragmentation . I confirm this by modify my example above to allocate a series of 49 mb buffer after the reach the "" out of MEMORY "" condition . sure enough , these all succeed ( up to the 2 GB limit ) .",4,-1,1,4,0.015625,0.0,0.030716723549488054,64,293
t2315,negative,I be afraid I do not know of any other option than work !,1,-4,-1,-4,0.07142857142857142,0.0,0.03508771929824561,14,57
t2317,positive,excellent icon on ! ! ! we use they in PerTrainer iPhone application you can see screenshot here : I also find some good icon here : hope this help ! ! !,2,-1,1,2,0.18181818181818182,0.0,0.026143790849673203,33,153
t2318,positive,"well , again thank for your help , it work very great ! have a nice day =)",4,-1,1,4,0.05555555555555555,0.0,0.0,18,74
t2319,neutral,duplicate question < link >,1,-1,0,0,0.0,0.0,0.0,5,27
t2320,neutral,"then you could well do \`__file_\_\ ` , to get ` _ _ file _ _ ` .",1,-1,0,0,0.0,0.0,0.0,18,65
t2321,negative,"we have release a beta version of our software , and as we talk to people who start use it , we have find that a lot of the feature ( which we think be essential ) be not know and not use by the user . what be the possible way to inform the application user about the feature of the application ? I personally find the "" Tip of the day "" popup extremely annoying and disable they quickly . be there well way ?",1,-5,-1,-5,0.0,0.022988505747126436,0.004889975550122249,87,409
t2322,positive,< @user > - no worry !,1,-3,-1,-3,0.14285714285714285,0.0,0.0,7,22
t2323,positive,great ! absolutely wonderful ! thank you very much !,5,-1,1,5,0.3,0.0,0.0,10,52
t2325,positive,excellent ! thank you for the follow - up . I add a variation above .,2,-1,1,2,0.0625,0.0,0.014492753623188406,16,69
t2326,neutral,you should be more explicit as to which rdbms you be use .,1,-1,0,0,0.0,0.0,0.0,13,58
t2327,negative,"if it be form auth then yes , that be weird . I be afraid I do not have any idea !",1,-4,-1,-4,0.045454545454545456,0.0,0.024390243902439025,22,82
t2328,neutral,"if you be really worried about string / character size , have you think about compress they ? that would automatically reduce the string to it be ' minimal ' encoding . it be a layer of headache , especially if you want to do it in memory , and there be plenty of case in which it would not buy you anything , but encoding , especially , tend to be too general purpose to the level of compactness you seem to be aim for .",1,-1,0,0,0.0,0.011494252873563218,0.0,87,421
t2330,positive,please update and you will get to paradise =),1,-1,0,0,0.0,0.0,0.0,9,45
t2332,positive,no worry ! how do I determine the difference between template or class ?,1,-3,-1,-3,0.07142857142857142,0.07142857142857142,0.013888888888888888,14,72
t2333,neutral,you can use content along with filter . try this : work example @,1,-1,0,0,0.0,0.0,0.0,14,65
t2334,negative,I now have this extremely ugly solution . anybody a well idea ?,1,-5,-1,-5,0.0,0.07692307692307693,0.015873015873015872,13,63
t2335,positive,excellent ! it work . but could you please explain how this work ? do javascript take time to load ? could a thread.sleep step do the same thing ?,1,-1,0,0,0.03333333333333333,0.1,0.0,30,146
t2336,neutral,how be it invariant if you be use the current culture ?,1,-1,0,0,0.0,0.08333333333333333,0.0,12,55
t2337,neutral,"well , without bind I only manage with : it redraw everything ...",1,-1,0,0,0.0,0.0,0.015384615384615385,13,65
t2338,neutral,link be no long valid fyi,1,-1,0,0,0.0,0.0,0.0,6,25
t2340,negative,:'( :'( :'( :'( :'( :'(,1,-5,-1,-5,0.0,0.0,0.0,6,23
t2341,neutral,"and window 7 ? be 3.5 SP1 preinstalle , or be it just 3.5 out of the box ?",1,-1,0,0,0.0,0.10526315789473684,0.02702702702702703,19,74
t2342,neutral,"if the mouse button be depressed , give he some xanax !",1,-4,-1,-4,0.08333333333333333,0.0,0.0,12,55
t2343,neutral,I bet it can not be simple than that :,1,-1,0,0,0.0,0.0,0.02631578947368421,10,38
t2345,positive,very excited for my first post on SO ! I would like to create an animation like in xcode I be not have much luck with what cabasicanimation have to offer . feel like I may need one of those fancy physics engine ... ( ? ) how would one properly begin do this ? thank !,3,-3,-1,-1,0.03508771929824561,0.03508771929824561,0.018726591760299626,57,267
t2346,negative,Link be down again .,1,-1,0,0,0.0,0.0,0.05,5,20
t2347,neutral,be this ASP .NET or WinForms ?,1,-1,0,0,0.0,0.14285714285714285,0.26666666666666666,7,30
t2348,neutral,"not really , you have to declare the function somewhere visible to the caller . header file be the most convenient way to do it , because it provide an interface . a possible approach be to merge those header into one .h file , so you provide a single and complete interface with your library . the only other approach I can think about be declare the function in the file where you call they , but this be much more devastating and error prone then include a header file .",1,-1,0,0,0.0,0.0,0.0021141649048625794,92,473
t2349,positive,"I be try to make my javascript change when the window resize , but can not seem to get it to work . the only difference I would like be for the offset().top to change from -90 to -60 as the window become small than 768px . this be what I have so far : any advice would be really great ! thank you",4,-1,1,4,0.015625,0.0,0.010135135135135136,64,296
t2350,positive,"excellent bonus tip re lcd ! I do not know that exist , but will be very useful .",1,-1,0,0,0.05263157894736842,0.0,0.012345679012345678,19,81
t2351,negative,"this be an internal error * in the Python C code * . something more heinous be go on here , I do not think this be an error in your Python code .",1,-1,0,0,0.0,0.0,0.027586206896551724,34,145
t2356,neutral,you could use my AnyMarkup decorator :,1,-1,0,0,0.0,0.0,0.05263157894736842,7,38
t2358,positive,excellent answer ! bonus mark for humour !,1,-1,0,0,0.25,0.0,0.0,8,42
t2359,neutral,how can I embed a mobile number with the external link use objective c.,1,-1,0,0,0.0,0.0,0.014084507042253521,14,71
t2361,positive,here be the work solution .. test in Chrome / FireFox / Safari .. split the setter into a separate method . work grrrrreat ! enjoy ... controller : view :,4,-1,1,4,0.03225806451612903,0.0,0.025974025974025976,31,154
t2362,neutral,where do we need to copy the msvsmon.exe file onto the server ?,1,-1,0,0,0.0,0.07692307692307693,0.0,13,63
t2364,negative,this answer be not optimal because I have no clue which Konrad you be refer to .,1,-1,0,0,0.0,0.0,0.025,17,80
t2365,neutral,not cross platform,1,-1,0,0,0.0,0.0,0.0,3,18
t2366,positive,"I have two class , a GUI and a Customer class . the GUI build the frame and button , and the customer class get the info from a database server . I have the ActionPerformed in the Customer class , but it do not appear to be notice when I click the button . any help be extremely appreciate ! GUI Class : Customer Class :",4,-1,1,4,0.014925373134328358,0.0,0.059375,67,320
t2367,neutral,what version of the framework be you use ?,1,-1,0,0,0.0,0.1111111111111111,0.0,9,42
t2368,positive,"this would be easy with a - no need to be scared , it be just a box !",1,-1,0,0,0.05263157894736842,0.0,0.0,19,69
t2369,neutral,"I be run socket.io/node.js on my EC2 auto - scale array of server . as soon as I have more than 1 server , there be the obvious problem where the socket.io connection need to be share between the server . this be where you would normally use the redis store plugin that come with socket.io . unfortunately , I use mongodb ( not redi ) , and the cost of add another database to my stack would be prohibitively high . I try use the module , but it absolutely kill my server ( huge cpu usage ) . be there any other way to share the socket.io session between EC2 server ?",1,-2,-1,-2,0.0,0.008771929824561403,0.014109347442680775,114,567
t2370,negative,be this seriously the only way to modify the default template ? this seem absolutely terrible .,1,-1,0,0,0.0,0.058823529411764705,0.0,17,95
t2372,neutral,and ` NaN = = = = NaN ` will make you even angry ( syntax error always do ! ),1,-4,-1,-4,0.047619047619047616,0.0,0.05194805194805195,21,77
t2373,neutral,I have the same problem and I end up do this : the idea be that I can use heredoc without extremely ugly array format .,1,-1,0,0,0.0,0.0,0.025210084033613446,26,119
t2374,neutral,boost be also not C.,1,-1,0,0,0.0,0.0,0.05,5,20
t2375,neutral,I have a lot of class and this be a lot of work to do the xml mapping .,1,-1,0,0,0.0,0.0,0.014084507042253521,19,71
t2376,positive,"wow , great ! thank a lot !",3,-1,1,3,0.25,0.0,0.0,8,27
t2377,positive,very awesome ! you just save I a boatload of time .,3,-1,1,3,0.08333333333333333,0.0,0.0196078431372549,12,51
t2378,neutral,this be the table : what I have to change in the model ? will ko3 ORM work ?,1,-1,0,0,0.0,0.10526315789473684,0.05263157894736842,19,76
t2379,neutral,do you mean the connection be keep open between post - back ?,1,-1,0,0,0.0,0.07692307692307693,0.0,13,61
t2381,positive,I have see a lot of example of Ruby class that utilize the method of and I be not sure what the advantage of use it would be . example : any insight would be extremely helpful ! thank !,2,-1,1,2,0.05,0.0,0.016216216216216217,40,185
t2382,positive,"wow , excellent thank for go to the effort to measure the performance ! +1",4,-1,1,4,0.06666666666666667,0.0,0.0,15,74
t2383,positive,excellent ! thank very much . do not understand why I do not try to find it myself . thank again .,2,-1,1,2,0.045454545454545456,0.0,0.01020408163265306,22,98
t2385,neutral,what about :,1,-1,0,0,0.0,0.0,0.0,3,12
t2386,neutral,figure this one out myself see answer below,1,-1,0,0,0.0,0.0,0.0,8,43
t2388,neutral,"I try to export ant buildfile , then I run the build.xml . then what next ?",1,-1,0,0,0.0,0.058823529411764705,0.02666666666666667,17,75
t2389,neutral,"in Computer graphic , what be the difference between material and texture ?",1,-1,0,0,0.0,0.07692307692307693,0.013333333333333334,13,75
t2390,negative,I have a complex site that incorporate alot of javascript and it be get absolutely kill by IE7 . how would I go about serve this code : html js in such a way that IE7 never get the and therefore never hide ?,1,-1,0,0,0.0,0.022727272727272728,0.028985507246376812,44,207
t2392,neutral,how to do this effect ? . what way of all the word on the image be put ?,1,-1,0,0,0.0,0.10526315789473684,0.0,19,72
t2394,neutral,web api be bundle with MVC 4 . it can be use separately and in combination with MVC . there be some rough edge around the integration but nothing very painful .,1,-1,0,0,0.0,0.0,0.0375,32,160
t2397,negative,I have to setup a rail project and rubygems.org be seem to be down . that be really horrible . can not believe it the whole ruby community have only one single not - so - reliable gem source . what should I do in such case ?,1,-4,-1,-4,0.0,0.020833333333333332,0.008928571428571428,48,224
t2398,neutral,accord to php.net date('m ' ) should should 01 but I be get 1 instead,1,-1,0,0,0.0,0.0,0.014492753623188406,15,69
t2399,negative,"I find this code ( full version here ) it be work for I but now I do not know how to stop it ( for make test it be horrible , my new php file not interpret ! )",1,-3,-1,-3,0.025,0.0,0.018867924528301886,40,159
t2405,positive,"< @user > .. wow ! really great answer ! ! you should post it as an answer here , as it be really more precise . just a question , though , when you say round for the alignment of the type , you mean that if for example on your example you have a short b instead of int b , it would be align to offset 2 , instead of 1 ?",4,-1,1,4,0.04,0.013333333333333334,0.0,75,320
t2406,neutral,no I do not . the question be - which file ..,1,-1,0,0,0.0,0.0,0.022222222222222223,12,45
t2407,positive,ah - excellent - thank !,4,-1,1,4,0.16666666666666666,0.0,0.0,6,24
t2408,positive,"I be design a contact form which have a ' thank you ' message pop up on send , I need my thank you message to be position relative , other wise if the user happen to scroll while the animation be run the message remain stuck in place and ruin the animation . however posit the div relative keep it in the position before it load , what I need be a way to have the div display : none or opacity:0 before the send button be press , be that possible ? here be an to explain what I be try to achieve a little well and below be the Javascript I be use any help would be really appreciate :) thank guy !",4,-3,1,2,0.007936507936507936,0.007936507936507936,0.010050251256281407,126,597
t2412,negative,"Ergh , this OptionBuilder have a horrible interface !",1,-3,-1,-3,0.1111111111111111,0.0,0.05660377358490566,9,53
t2413,neutral,how do you solve it then ?,1,-1,0,0,0.0,0.14285714285714285,0.0,7,26
t2414,neutral,"if your matrix be call , just use :",1,-1,0,0,0.0,0.0,0.0,9,35
t2415,positive,"godd luck , hope you figure it out ! :)",3,-1,1,3,0.1,0.0,0.0,10,39
t2416,positive,excellent - I be glad you find it ! the double quote may be a unix / linux thing . note that Oracle will accept ` username / pw<@user > ` or ` username<@user>/pw ` .,2,-1,1,2,0.027777777777777776,0.0,0.012121212121212121,36,165
t2419,positive,I be use an old version of Sinatra - update to version 1.0 and it work fine :) thank everyone !,4,-1,1,4,0.047619047619047616,0.0,0.021052631578947368,21,95
t2420,neutral,"Distinct be in Linq , not system . collection . generic as report by the MSDN page .",1,-1,0,0,0.0,0.0,0.07142857142857142,18,84
t2421,positive,your example file be well - form XHTML . excellent ! this mean you can use a simple XSLT script . see,4,-1,1,4,0.045454545454545456,0.0,0.0891089108910891,22,101
t2422,negative,offtopic : why the hell do you apply the regexp only to the first 4 character of the user agent ? this be go to fail horribly in most case .,1,-3,-1,-3,0.0,0.03225806451612903,0.0,31,140
t2424,positive,"thank , everyone ! I learn something extremely valuable :D so Linux do not stop at the 26th value ?",1,-1,0,0,0.05,0.05,0.030303030303030304,20,99
t2425,neutral,< @user > : so a secondary thread ... that be what I say .,1,-1,0,0,0.0,0.0,0.017241379310344827,15,58
